# Jingwei AI Keyboard merged lexicon
# Format: pinyin<TAB>candidate1|candidate2...<TAB>weight1|weight2...
# Base chat phrases + Rime pinyin-simp, frequency preserved
# Upstream: https://github.com/rime/rime-pinyin-simp
gongchengsheji	工程设计	500000
gongchengshigong	工程施工	500000
gongchengzaojia	工程造价	500000
gongshangbaoxian	工伤保险	500000
gongshangbumen	工商部门	500000
gongshangguanli	工商管理	500000
gongshangyinhang	工商银行	500000
gongrenjieji	工人阶级	500000
gongzidaiyu	工资待遇	500000
gongzishouru	工资收入	500000
gongzishuiping	工资水平	500000
gongzizonge	工资总额	500000
gongzuobaogao	工作报告	500000
gongzuobushu	工作部署	500000
gongzuomubiao	工作目标	500000
gongzuofangfa	工作方法	500000
gongzuofangshi	工作方式	500000
gongzuofangan	工作方案	500000
gongzuodanwei	工作单位	500000
gongzuodidian	工作地点	500000
gongzuotaidu	工作态度	500000
gongzuonengli	工作能力	500000
gongzuoneirong	工作内容	500000
gongzuolidu	工作力度	500000
gongzuoliucheng	工作流程	500000
gongzuogangwei	工作岗位	500000
gongzuohuanjing	工作环境	500000
gongzuohuibao	工作汇报	500000
gongzuohuiyi	工作会议	500000
gongzuojihua	工作计划	500000
gongzuojihui	工作机会	500000
gongzuojizhi	工作机制	500000
gongzuojingli	工作经历	500000
gongzuojingyan	工作经验	500000
gongzuoqingkuang	工作情况	500000
gongzuoxiaolv	工作效率	500000
gongzuoxiaozu	工作小组	500000
gongzuoxingzhi	工作性质	500000
gongzuoxuyao	工作需要	500000
gongzuozhuangtai	工作状态	500000
gongzuozhidu	工作制度	500000
gongzuozhize	工作职责	500000
gongzuozhongdian	工作重点	500000
gongzuoshunli	工作顺利	500000
gongzuoshijian	工作时间	500000
gongzuorenyuan	工作人员	500000
gongzuorenwu	工作任务	500000
gongzuozongjie	工作总结	500000
gongzuozuofeng	工作作风	500000
gongzuosilu	工作思路	500000
gongzuoyuanli	工作原理	500000
gongzuoyali	工作压力	500000
gongzuoanpai	工作安排	500000
gongsimingcheng	公司名称	500000
gongsifazhan	公司发展	500000
gongsineibu	公司内部	500000
gongsijianjie	公司简介	500000
gongsijingli	公司经理	500000
gongsizhaiquan	公司债券	500000
gongsizhangcheng	公司章程	500000
gongsizhili	公司治理	500000
gongsizhuce	公司注册	500000
gongsichanpin	公司产品	500000
gongsichengli	公司成立	500000
gongsishengchan	公司生产	500000
gongsizongbu	公司总部	500000
gongsizongcai	公司总裁	500000
gongsiyuangong	公司员工	500000
gongsiyeji	公司业绩	500000
gongsiyewu	公司业务	500000
gongsiwangzhan	公司网站	500000
gongsiwangzhi	公司网址	500000
gongyunjiazhi	公允价值	500000
gongyefazhan	工业发展	500000
gongyedaxue	工业大学	500000
gongyegeming	工业革命	500000
gongyejingji	工业经济	500000
gongyeqiye	工业企业	500000
gongyexiangmu	工业项目	500000
gongyexiehui	工业协会	500000
gongyechanpin	工业产品	500000
gongyesheji	工业设计	500000
gongyeshengchan	工业生产	500000
gongyeyuanqu	工业园区	500000
gongyeyongdi	工业用地	500000
gongyimeishu	工艺美术	500000
gongyiliucheng	工艺流程	500000
gongyiguanggao	公益广告	500000
gongyihuodong	公益活动	500000
gongyijishu	工艺技术	500000
gongyishiye	公益事业	500000
gongyongshiye	公用事业	500000
gongwuyuanfa	公务员法	500000
gonganbumen	公安部门	500000
gonganminjing	公安民警	500000
gonganfenju	公安分局	500000
gonganjiguan	公安机关	500000
gonganjuzhang	公安局长	500000
gupiaotouzi	股票投资	500000
gupiaojijin	股票基金	500000
gupiaojiage	股票价格	500000
gupiaojiaoyi	股票交易	500000
gupiaoshichang	股票市场	500000
gumingsiyi	顾名思义	500000
gufengongsi	股份公司	500000
gudianyinyue	古典音乐	500000
gudingbubian	固定不变	500000
gudingdianhua	固定电话	500000
gudinglilv	固定利率	500000
gudingzichan	固定资产	500000
gudongdahui	股东大会	500000
gulixuesheng	鼓励学生	500000
gulouguawen	孤陋寡闻	500000
gugaifangan	股改方案	500000
guganjiaoshi	骨干教师	500000
guganqiye	骨干企业	500000
gujinzhongwai	古今中外	500000
guquanfenzhi	股权分置	500000
guquantouzi	股权投资	500000
guquanjili	股权激励	500000
guquanjiegou	股权结构	500000
guquanzhuanrang	股权转让	500000
guzhangzhenduan	故障诊断	500000
guzhiqihuo	股指期货	500000
guzhishusong	骨质疏松	500000
gushiqingjie	故事情节	500000
guwangjinlai	古往今来	500000
guomeidianqi	国美电器	500000
guominfanying	过敏反应	500000
guominjingji	国民经济	500000
guominzhengfu	国民政府	500000
guofangbuzhang	国防部长	500000
guotaijunan	国泰君安	500000
guotuziyuan	国土资源	500000
guoneiqiye	国内企业	500000
guoneizhiming	国内知名	500000
guoneizhuming	国内著名	500000
guoneishichang	国内市场	500000
guoneizuida	国内最大	500000
guojibiaozhun	国际标准	500000
guojipinpai	国际品牌	500000
guojimaoyi	国际贸易	500000
guojimilan	国际米兰	500000
guojiminsheng	国计民生	500000
guojiguanli	国际惯例	500000
guojiguanxi	国际关系	500000
guojiguonei	国际国内	500000
guojihuanjing	国际环境	500000
guojihezuo	国际合作	500000
guojihuiyi	国际会议	500000
guojijipiao	国际机票	500000
guojijichang	国际机场	500000
guojijiaoliu	国际交流	500000
guojijinrong	国际金融	500000
guojijingji	国际经济	500000
guojijingzheng	国际竞争	500000
guojixiangqi	国际象棋	500000
guojixingshi	国际形势	500000
guojizhengzhi	国际政治	500000
guojizhiming	国际知名	500000
guojizhuming	国际著名	500000
guojishehui	国际社会	500000
guojishichang	国际市场	500000
guojishiwu	国际事务	500000
guojishouzhi	国际收支	500000
guojiziben	国际资本	500000
guojizulian	国际足联	500000
guojizuzhi	国际组织	500000
guojiyoujia	国际油价	500000
guojiyuming	国际域名	500000
guojiabiaozhun	国家标准	500000
guojiafalv	国家法律	500000
guojiafazhan	国家发展	500000
guojiadili	国家地理	500000
guojiatongyi	国家统一	500000
guojialiyi	国家利益	500000
guojiaguiding	国家规定	500000
guojiajiguan	国家机关	500000
guojiajiwei	国家计委	500000
guojiajingji	国家经济	500000
guojiaquanli	国家权力	500000
guojiazhanlue	国家战略	500000
guojiazhengquan	国家政权	500000
guojiazhengce	国家政策	500000
guojiazhongdian	国家重点	500000
guojiacaizheng	国家财政	500000
guojiayiji	国家一级	500000
guojiaanquan	国家安全	500000
guoqigaige	国企改革	500000
guochanpinpai	国产品牌	500000
guochanshouji	国产手机	500000
guoyibuqu	过意不去	500000
guoyingqiye	国营企业	500000
guoyoutudi	国有土地	500000
guoyoujingji	国有经济	500000
guoyouqiye	国有企业	500000
guoyouziben	国有资本	500000
guoyouzichan	国有资产	500000
guoyouyinhang	国有银行	500000
guimozuida	规模最大	500000
guimoyishang	规模以上	500000
guifanguanli	规范管理	500000
guidaojiaotong	轨道交通	500000
guigexinghao	规格型号	500000
guigendaodi	归根到底	500000
guigenjiedi	归根结底	500000
guihuabianzhi	规划编制	500000
guihuagangyao	规划纲要	500000
guihuajianshe	规划建设	500000
guihuasheji	规划设计	500000
guizhangzhidu	规章制度	500000
kuaguogongsi	跨国公司	500000
kuaguoqiye	跨国企业	500000
kuandaijieru	宽带接入	500000
kuandaishangwang	宽带上网	500000
kuangfengbaoyu	狂风暴雨	500000
kuangjiaxieyi	框架协议	500000
kuangchanziyuan	矿产资源	500000
kunnanqunti	困难群体	500000
kunnanqunzhong	困难群众	500000
kunnanchongchong	困难重重	500000
kuaidigongsi	快递公司	500000
kuaikuailele	快快乐乐	500000
kuaijibaobiao	会计报表	500000
kuaijihesuan	会计核算	500000
kuaijizhunze	会计准则	500000
kuaijiefangshi	快捷方式	500000
kuaizhirenkou	脍炙人口	500000
kuaisufazhan	快速发展	500000
kuaisufanying	快速反应	500000
kuaisuzengzhang	快速增长	500000
kabasiji	卡巴斯基	500000
kanawaluo	卡纳瓦罗	500000
kasiteluo	卡斯特罗	500000
kaifaliyong	开发利用	500000
kaifagongju	开发工具	500000
kaifagongsi	开发公司	500000
kaifaguocheng	开发过程	500000
kaifahuanjing	开发环境	500000
kaifajianshe	开发建设	500000
kaifaqiye	开发企业	500000
kaifaxiangmu	开发项目	500000
kaifarenyuan	开发人员	500000
kaidilake	凯迪拉克	500000
kaitibaogao	开题报告	500000
kaitingshenli	开庭审理	500000
kaituochuangxin	开拓创新	500000
kaituoshichang	开拓市场	500000
kaiguandianyuan	开关电源	500000
kaigongjianshe	开工建设	500000
kaikaixinxin	开开心心	500000
kaixinjiuhao	开心就好	500000
kaizhangongzuo	开展工作	500000
kaizhanyewu	开展业务	500000
kaishishishi	开始实施	500000
kaishishiyong	开始使用	500000
kaishicaidan	开始菜单	500000
kaiyuanruanjian	开源软件	500000
kaierteren	凯尔特人	500000
kanbuqingchu	看不清楚	500000
kanbuxiaqu	看不下去	500000
kanbuchulai	看不出来	500000
kankanertan	侃侃而谈	500000
kanchasheji	勘察设计	500000
kangmeiyuanchao	抗美援朝	500000
kangzhenjiuzai	抗震救灾	500000
kangrizhanzheng	抗日战争	500000
kaogongwuyuan	考公务员	500000
kaoguxuejia	考古学家	500000
kaoshangdaxue	考上大学	500000
kaoshidagang	考试大纲	500000
kaoshikemu	考试科目	500000
kaoshizhongxin	考试中心	500000
kaoshichengji	考试成绩	500000
kaoshishiti	考试试题	500000
kaoshishijian	考试时间	500000
kebukeyi	可不可以	500000
keburonghuan	刻不容缓	500000
kefudianhua	客服电话	500000
kefukunnan	克服困难	500000
kefuzhongxin	客服中心	500000
kefurenyuan	客服人员	500000
ketangjiaoxue	课堂教学	500000
ketebusi	科特布斯	500000
ketediwa	科特迪瓦	500000
ketiyanjiu	课题研究	500000
kenengmeiyou	可能没有	500000
kenengfasheng	可能发生	500000
kenengchengwei	可能成为	500000
kenengchuxian	可能出现	500000
kelamayi	克拉玛依	500000
kelaisile	克莱斯勒	500000
keleisibo	克雷斯波	500000
kelinsiman	克林斯曼	500000
keluodiya	克罗地亚	500000
keguanguilv	客观规律	500000
keguancunzai	客观存在	500000
kegumingxin	刻骨铭心	500000
kekexili	可可西里	500000
kekoukele	可口可乐	500000
kekuozhanxing	可扩展性	500000
kehufuwu	客户服务	500000
kehutigong	客户提供	500000
kehuguanxi	客户关系	500000
kehujingli	客户经理	500000
kehuxuqiu	客户需求	500000
kehuziyuan	客户资源	500000
kehuyaoqiu	客户要求	500000
kejifazhan	科技发展	500000
kejidaxue	科技大学	500000
kejigongzuo	科技工作	500000
kejigongsi	科技公司	500000
kejihanliang	科技含量	500000
kejihezuo	科技合作	500000
kejijinbu	科技进步	500000
kejichuangxin	科技创新	500000
kejichengguo	科技成果	500000
kejirencai	科技人才	500000
kejirenyuan	科技人员	500000
kejiyuanqu	科技园区	500000
kejianyiban	可见一斑	500000
kequankedian	可圈可点	500000
kexuefazhan	科学发展	500000
kexueguanli	科学管理	500000
kexuejishu	科学技术	500000
kexuejingshen	科学精神	500000
kexuezhishi	科学知识	500000
kexueyanjiu	科学研究	500000
kexueyiju	科学依据	500000
kexiangerzhi	可想而知	500000
kechenggaige	课程改革	500000
kechengsheji	课程设计	500000
kechengshezhi	课程设置	500000
kechixuxing	可持续性	500000
kecaozuoxing	可操作性	500000
keyunzhuanxian	客运专线	500000
keyandanwei	科研单位	500000
keyangongzuo	科研工作	500000
keyanjigou	科研机构	500000
keyanxiangmu	科研项目	500000
keyanchengguo	科研成果	500000
keyanrenyuan	科研人员	500000
keyanyuansuo	科研院所	500000
keyibangzhu	可以帮助	500000
keyimaidao	可以买到	500000
keyimanzu	可以满足	500000
keyifenwei	可以分为	500000
keyidadao	可以达到	500000
keyidedao	可以得到	500000
keyitigong	可以提供	500000
keyitongguo	可以通过	500000
keyilijie	可以理解	500000
keyiliyong	可以利用	500000
keyigenju	可以根据	500000
keyikandao	可以看到	500000
keyikanjian	可以看见	500000
keyikanchu	可以看出	500000
keyikaolv	可以考虑	500000
keyihuode	可以获得	500000
keyijieshou	可以接受	500000
keyixuanze	可以选择	500000
keyixiazai	可以下载	500000
keyixianshi	可以显示	500000
keyixiangshou	可以享受	500000
keyizhaodao	可以找到	500000
keyizhijie	可以直接	500000
keyichakan	可以查看	500000
keyishangwang	可以上网	500000
keyishenqing	可以申请	500000
keyishixian	可以实现	500000
keyishiyong	可以使用	500000
keyishuoshi	可以说是	500000
keyizengjia	可以增加	500000
keyizuowei	可以作为	500000
keyicaiyong	可以采用	500000
keyisuishi	可以随时	500000
keyiyonglai	可以用来	500000
keyiyongyu	可以用于	500000
keyoukewu	可有可无	500000
koukoushengsheng	口口声声	500000
kouqiangkuiyang	口腔溃疡	500000
kongbufenzi	恐怖分子	500000
kongbuxiji	恐怖袭击	500000
kongbuzhuyi	恐怖主义	500000
kongbuzuzhi	恐怖组织	500000
kongtiaoweixiu	空调维修	500000
konggugongsi	控股公司	500000
konggugudong	控股股东	500000
konggujituan	控股集团	500000
kongqizhiliang	空气质量	500000
kongqiwuran	空气污染	500000
kongxuelaifeng	空穴来风	500000
kongzhimianban	控制面板	500000
kongzhijishu	控制技术	500000
kongzhixitong	控制系统	500000
kongzhizhongxin	控制中心	500000
kongzixueyuan	孔子学院	500000
kongwuyiren	空无一人	500000
kubukanyan	苦不堪言	500000
kukoupoxin	苦口婆心	500000
kuxiaobude	哭笑不得	500000
kuodaneixu	扩大内需	500000
kuodahuiyi	扩大会议	500000
kuojiangongcheng	扩建工程	500000
huabeidiqu	华北地区	500000
huadongdiqu	华东地区	500000
huaduoshaoqian	花多少钱	500000
huanandiqu	华南地区	500000
huagongchanpin	化工产品	500000
huahualvlv	花花绿绿	500000
huahuagongzi	花花公子	500000
huahuacaocao	花花草草	500000
huaqiyinhang	花旗银行	500000
huaqiaohuaren	华侨华人	500000
huaxuefanying	化学反应	500000
huaxuechengfen	化学成分	500000
huaxuewuzhi	化学物质	500000
huaxiayinhang	华夏银行	500000
huazhongquchong	哗众取宠	500000
huayanqiaoyu	花言巧语	500000
huayangnianhua	花样年华	500000
huanbaobumen	环保部门	500000
huanbaozongju	环保总局	500000
huanbaoyishi	环保意识	500000
huandehuanshi	患得患失	500000
huantianxidi	欢天喜地	500000
huanjiexuanju	换届选举	500000
huanjieyali	缓解压力	500000
huanjingbaohu	环境保护	500000
huanjingbianliang	环境变量	500000
huanjingtiaojian	环境条件	500000
huanjingjiance	环境监测	500000
huanjingzhiliang	环境质量	500000
huanjingyinsu	环境因素	500000
huanjingyingxiang	环境影响	500000
huanjingyoumei	环境优美	500000
huanjingyouhao	环境友好	500000
huanjingwenti	环境问题	500000
huanjingweisheng	环境卫生	500000
huanjingwuran	环境污染	500000
huanjuhuashuo	换句话说	500000
huanqiushibao	环球时报	500000
huanshengxiaoyu	欢声笑语	500000
huanranyixin	焕然一新	500000
huanyingfangwen	欢迎访问	500000
huanyingdajia	欢迎大家	500000
huanyinglaidao	欢迎来到	500000
huanyingguangda	欢迎广大	500000
huanyingguanglin	欢迎光临	500000
huanyingjiaru	欢迎加入	500000
huanweisikao	换位思考	500000
huangtugaoyuan	黄土高原	500000
huanghuangyouyou	晃晃悠悠	500000
huangjinjiage	黄金价格	500000
huangjinshiduan	黄金时段	500000
huangjinshidai	黄金时代	500000
huangrandawu	恍然大悟	500000
hunhunchenchen	昏昏沉沉	500000
hunhunyushui	昏昏欲睡	500000
hunhunee	浑浑噩噩	500000
hunhedongli	混合动力	500000
hunshasheying	婚纱摄影	500000
hunzaiyiqi	混在一起	500000
hunyinzhuangkuang	婚姻状况	500000
hunyinshenghuo	婚姻生活	500000
hunweiyitan	混为一谈	500000
huaiyunqijian	怀孕期间	500000
hafodaxue	哈佛大学	500000
halibote	哈利波特	500000
hagendasi	哈根达斯	500000
hahadaxiao	哈哈大笑	500000
hahahaha	哈哈哈哈	500000
haerbinshi	哈尔滨市	500000
haibuzhidao	还不知道	500000
haitongzhengquan	海通证券	500000
haiguanzongshu	海关总署	500000
haikuotiankong	海阔天空	500000
haijidewo	还记得我	500000
haixialiangan	海峡两岸	500000
haixiaxian	海峡西岸	500000
haishimeiyou	还是没有	500000
haiyoumeiyou	还有没有	500000
haiyouhenduo	还有很多	500000
haiyoushenme	还有什么	500000
haiyouyixie	还有一些	500000
haiwaitouzi	海外投资	500000
haiwaihuaren	海外华人	500000
haiwaishangshi	海外上市	500000
haiwaishichang	海外市场	500000
hanmierdun	汉密尔顿	500000
hanguodianying	韩国电影	500000
hanyupinyin	汉语拼音	500000
hangbanchaxun	航班查询	500000
hangtianfeiji	航天飞机	500000
hangkongmujian	航空母舰	500000
hangkonggongsi	航空公司	500000
hangkonghangtian	航空航天	500000
hangkongyunshu	航空运输	500000
hangyebiaozhun	行业标准	500000
hangyefazhan	行业发展	500000
hangyelongtou	行业龙头	500000
hangyeguanli	行业管理	500000
hangyexiehui	行业协会	500000
hangyezilv	行业自律	500000
hangyezixun	行业资讯	500000
haobuliuqing	毫不留情	500000
haobukeqi	毫不客气	500000
haoburongyi	好不容易	500000
haobuyouyu	毫不犹豫	500000
haohaodangdang	浩浩荡荡	500000
haohaoxuexi	好好学习	500000
haojiubujian	好久不见	500000
haojiumeiyou	好久没有	500000
haowuyiyi	毫无意义	500000
haowuyiwen	毫无疑问	500000
hepingfazhan	和平发展	500000
hepingtongyi	和平统一	500000
hefaquanyi	合法权益	500000
heliliyong	合理利用	500000
helishiyong	合理使用	500000
helianpai	合理安排	500000
hegechanpin	合格产品	500000
heheyouming	赫赫有名	500000
heqingheli	合情合理	500000
hequhecong	何去何从	500000
hexiefazhan	和谐发展	500000
hexiexiangchu	和谐相处	500000
hexieshehui	和谐社会	500000
hexinneirong	核心内容	500000
hexinjishu	核心技术	500000
hexinjiazhi	核心价值	500000
hexinyewu	核心业务	500000
hezaiyiqi	合在一起	500000
hezigongsi	合资公司	500000
heziqiye	合资企业	500000
hezuofangshi	合作方式	500000
hezuoguanxi	合作关系	500000
hezuokaifa	合作开发	500000
hezuohuoban	合作伙伴	500000
hezuojianfang	合作建房	500000
hezuoxiangmu	合作项目	500000
hezuoxieyi	合作协议	500000
hezuozuzhi	合作组织	500000
hezuoyiliao	合作医疗	500000
hezuoyukuai	合作愉快	500000
heyingliunian	合影留念	500000
heerweiyi	合二为一	500000
henduodongxi	很多东西	500000
henduoshihou	很多时候	500000
henduoshiqing	很多事情	500000
henduorendou	很多人都	500000
henjiumeiyou	很久没有	500000
henjiuyiqian	很久以前	500000
henchangshijian	很长时间	500000
henzaoyiqian	很早以前	500000
henyoukeneng	很有可能	500000
henyouyisi	很有意思	500000
hengkongchushi	横空出世	500000
heilongjiangsheng	黑龙江省	500000
heikediguo	黑客帝国	500000
heiseyoumo	黑色幽默	500000
houguzhiyou	后顾之忧	500000
houhuimoji	后悔莫及	500000
houqizhizuo	后期制作	500000
hongguantiaokong	宏观调控	500000
hongguanjingji	宏观经济	500000
hongguanzhengce	宏观政策	500000
honghonglielie	轰轰烈烈	500000
honghonghuohuo	红红火火	500000
hongxingchuqiang	红杏出墙	500000
hongshizihui	红十字会	500000
hongselvyou	红色旅游	500000
hongyanzhiji	红颜知己	500000
hufenghuanyu	呼风唤雨	500000
hudanlongwei	虎胆龙威	500000
hunandaxue	湖南大学	500000
hunanweishi	湖南卫视	500000
hulihutu	糊里糊涂	500000
hulianhutong	互联互通	500000
hulianxingkong	互联星空	500000
huluobosu	胡萝卜素	500000
huhehaote	呼和浩特	500000
hujiaozhuanyi	呼叫转移	500000
hujiaozhongxin	呼叫中心	500000
hujintaozai	胡锦涛在	500000
huxikunnan	呼吸困难	500000
huxiangbangzhu	互相帮助	500000
huzhiyuchu	呼之欲出	500000
hushengushi	沪深股市	500000
hushidandan	虎视眈眈	500000
hushuobadao	胡说八道	500000
husiluanxiang	胡思乱想	500000
huyanluanyu	胡言乱语	500000
huwaiguanggao	户外广告	500000
huwaihuodong	户外活动	500000
huwaiyundong	户外运动	500000
huobanguanxi	伙伴关系	500000
huobengluantiao	活蹦乱跳	500000
huobijijin	货币基金	500000
huobizhengce	货币政策	500000
huobishichang	货币市场	500000
huobuxiaqu	活不下去	500000
huodaofukuan	货到付款	500000
huodegengduo	获得更多	500000
huodechenggong	获得成功	500000
huodongneirong	活动内容	500000
huodongzhongxin	活动中心	500000
huodongchangsuo	活动场所	500000
huodongshijian	活动时间	500000
huojiangmingdan	获奖名单	500000
huojiangzuopin	获奖作品	500000
huozheqita	或者其他	500000
huozhenjiashi	货真价实	500000
huorankailang	豁然开朗	500000
huoyingrenzhe	火影忍者	500000
huowuyunshu	货物运输	500000
huifengyinhang	汇丰银行	500000
huifeiyanmie	灰飞烟灭	500000
huifuzhengchang	恢复正常	500000
huifuriqi	回复日期	500000
huidawenti	回答问题	500000
huijiaguonian	回家过年	500000
huizhanzhongxin	会展中心	500000
huizhibuqu	挥之不去	500000
huiyuandanwei	会员单位	500000
huiyuanziliao	会员资料	500000
huiyijilu	会议记录	500000
huiyijiyao	会议纪要	500000
huiyijingshen	会议精神	500000
huiyizhaokai	会议召开	500000
huiyizhongxin	会议中心	500000
huiweiwuqiong	回味无穷	500000
juantuchonglai	卷土重来	500000
juedabufen	绝大部分	500000
juedaduoshu	绝大多数	500000
juedeziji	觉得自己	500000
jueduibuneng	绝对不能	500000
jueduibuhui	绝对不会	500000
jueduibushi	绝对不是	500000
jueduiyoushi	绝对优势	500000
juewujinyou	绝无仅有	500000
jungongyanshou	竣工验收	500000
junguozhuyi	军国主义	500000
junshililiang	军事力量	500000
junshijidi	军事基地	500000
junshixunlian	军事训练	500000
junshixingdong	军事行动	500000
junshiyanxi	军事演习	500000
jibentezheng	基本特征	500000
jibentiaojian	基本条件	500000
jibenneirong	基本内容	500000
jibennongtian	基本农田	500000
jibenlilun	基本理论	500000
jibengainian	基本概念	500000
jibengongneng	基本功能	500000
jibengongzi	基本工资	500000
jibenjianshe	基本建设	500000
jibenquanli	基本权利	500000
jibenqingkuang	基本情况	500000
jibenxinxi	基本信息	500000
jibenzhishi	基本知识	500000
jibenyuanli	基本原理	500000
jibenyuanze	基本原则	500000
jibenyaoqiu	基本要求	500000
jibenwancheng	基本完成	500000
jipigeda	鸡皮疙瘩	500000
jipiaojiage	机票价格	500000
jipinfeiche	极品飞车	500000
jimaoshichang	集贸市场	500000
jimaosuanpi	鸡毛蒜皮	500000
jifaxuesheng	激发学生	500000
jidaijiejue	亟待解决	500000
jideliyi	既得利益	500000
jidijianshe	基地建设	500000
jidianchanpin	机电产品	500000
jidianshebei	机电设备	500000
jidiansikao	几点思考	500000
jidongcheliang	机动车辆	500000
jidongrenxin	激动人心	500000
jituangongsi	集团公司	500000
jituanzongcai	集团总裁	500000
jititudi	集体土地	500000
jitijingji	集体经济	500000
jitiqiye	集体企业	500000
jinandaxue	暨南大学	500000
jinengpeixun	技能培训	500000
jinianhuodong	纪念活动	500000
jilvjiancha	纪律检查	500000
jilijizhi	激励机制	500000
jilindaxue	吉林大学	500000
jiluxialai	记录下来	500000
jiguanganbu	机关干部	500000
jigefangmian	几个方面	500000
jigexiaoshi	几个小时	500000
jigewenti	几个问题	500000
jigougaige	机构改革	500000
jigongjinli	急功近利	500000
jigongxuexiao	技工学校	500000
jikongzhongxin	疾控中心	500000
jihuajingji	计划经济	500000
jihuashengyu	计划生育	500000
jihumeiyou	几乎没有	500000
jihusuoyou	几乎所有	500000
jijimangmang	急急忙忙	500000
jijifenzi	积极分子	500000
jijitansuo	积极探索	500000
jijikaizhan	积极开展	500000
jijixiangshang	积极向上	500000
jijizhazha	叽叽喳喳	500000
jijizhudong	积极主动	500000
jijizuoyong	积极作用	500000
jijicanjia	积极参加	500000
jijicanyu	积极参与	500000
jijiyiyi	积极意义	500000
jijianjiancha	纪检监察	500000
jijiangdaolai	即将到来	500000
jijiangtuichu	即将推出	500000
jijianglailin	即将来临	500000
jijiangjieshu	即将结束	500000
jijiangshangshi	即将上市	500000
jijintouzi	基金投资	500000
jijinguanli	基金管理	500000
jijingongsi	基金公司	500000
jijinjingli	基金经理	500000
jijinjingzhi	基金净值	500000
jiqixiangguan	及其相关	500000
jiqiyingyong	及其应用	500000
jixiaoguanli	绩效管理	500000
jixiaokaohe	绩效考核	500000
jixiegongye	机械工业	500000
jixiehangye	机械行业	500000
jixiezhizao	机械制造	500000
jixieshebei	机械设备	500000
jixunuli	继续努力	500000
jixujiaoyu	继续教育	500000
jizhunlilv	基准利率	500000
jizhecaifang	记者采访	500000
jizhongtixian	集中体现	500000
jizhongjingli	集中精力	500000
jizhongxuexi	集中学习	500000
jizhongcaigou	集中采购	500000
jichengdianlu	集成电路	500000
jichengxianka	集成显卡	500000
jichulilun	基础理论	500000
jichugongzuo	基础工作	500000
jichujianshe	基础建设	500000
jichujiaoyu	基础教育	500000
jichuzhishi	基础知识	500000
jichusheshi	基础设施	500000
jichuyanjiu	基础研究	500000
jishenggongzuo	计生工作	500000
jishitongxun	即时通讯	500000
jishitongxin	即时通信	500000
jishubiaozhun	技术标准	500000
jishupeixun	技术培训	500000
jishufazhan	技术发展	500000
jishufenxi	技术分析	500000
jishufuwu	技术服务	500000
jishutiaojian	技术条件	500000
jishutuiguang	技术推广	500000
jishuliliang	技术力量	500000
jishulingyu	技术领域	500000
jishugaizao	技术改造	500000
jishugongren	技术工人	500000
jishuguifan	技术规范	500000
jishukaifa	技术开发	500000
jishuhanliang	技术含量	500000
jishuhezuo	技术合作	500000
jishujiaoliu	技术交流	500000
jishujinbu	技术进步	500000
jishuzhuanrang	技术转让	500000
jishuzhuangbei	技术装备	500000
jishuzhibiao	技术指标	500000
jishuzhidao	技术指导	500000
jishuzhichi	技术支持	500000
jishuzhongxin	技术中心	500000
jishuchuangxin	技术创新	500000
jishushouduan	技术手段	500000
jishushuiping	技术水平	500000
jishurencai	技术人才	500000
jishurenyuan	技术人员	500000
jishuziliao	技术资料	500000
jishucanshu	技术参数	500000
jishuyanfa	技术研发	500000
jishuyanjiu	技术研究	500000
jishuyaoqiu	技术要求	500000
jishuyoushi	技术优势	500000
jishuwenti	技术问题	500000
jiranruci	既然如此	500000
jicengdanwei	基层单位	500000
jicengganbu	基层干部	500000
jicengzuzhi	基层组织	500000
jisuanfangfa	计算方法	500000
jisuangongshi	计算公式	500000
jisuanjixi	计算机系	500000
jisuanjieguo	计算结果	500000
jiyiyouxin	记忆犹新	500000
jiweizhongyao	极为重要	500000
jiweishuji	纪委书记	500000
jiabanjiadian	加班加点	500000
jiamaoweilie	假冒伪劣	500000
jiadianliansuo	家电连锁	500000
jiatingbaoli	家庭暴力	500000
jiatingjiaoyu	家庭教育	500000
jiatingjingji	家庭经济	500000
jiatingzhufu	家庭主妇	500000
jiatingchengyuan	家庭成员	500000
jiatingshenghuo	家庭生活	500000
jiatingshouru	家庭收入	500000
jiatingyingyuan	家庭影院	500000
jialianwumei	价廉物美	500000
jiagebodong	价格波动	500000
jiagepianyi	价格便宜	500000
jiagezhishu	价格指数	500000
jiageshangzhang	价格上涨	500000
jiagezoushi	价格走势	500000
jiagongmaoyi	加工贸易	500000
jiagonggongyi	加工工艺	500000
jiagongqiye	加工企业	500000
jiakuaifazhan	加快发展	500000
jiakuaituijin	加快推进	500000
jiakuaijianshe	加快建设	500000
jiajiahuhu	家家户户	500000
jiaqiangguanli	加强管理	500000
jiazhengfuwu	家政服务	500000
jiazhitouzi	价值投资	500000
jiazhiguannian	价值观念	500000
jiazhiquxiang	价值取向	500000
jiachangbianfan	家常便饭	500000
jiarushijian	加入时间	500000
jiazuqiye	家族企业	500000
jiayongdianqi	家用电器	500000
jiayuhuxiao	家喻户晓	500000
jianbuderen	见不得人	500000
jianfeishoushen	减肥瘦身	500000
jiandingbuyi	坚定不移	500000
jianduguanli	监督管理	500000
jiandugongzuo	监督工作	500000
jiandujizhi	监督机制	500000
jiandujiancha	监督检查	500000
jiantizhongwen	简体中文	500000
jianlijianquan	建立健全	500000
